#,id,data_utworzenia,typ_wniosku,powod_operatora,opoznienie,nr_referencyjny,jezyk,kanal,partner,kod_kraju,stan_wniosku,typ_podrozy,zrodlo_polecenia,kwota_rekompensaty_oryginalna,kwota_rekompensaty,liczba_pasazerow,oplata_za_usluge_procent,oplata_za_usluge_prawnicza_procent,roznica_kwot_oryg_reko
674,2143541,2017-12-21 10:18:22.403152,opozniony,pogoda,> 3h,9F2318B0,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
675,2055087,2017-02-20 10:26:43.119632,opozniony,pogoda,> 3h,29F28394,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
676,2143637,2017-12-22 08:26:12.107118,opozniony,pogoda,> 3h,2BFFA4DD,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
677,2141053,2017-12-13 08:11:44.962972,opozniony,pogoda,> 3h,790B1265,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
678,2141008,2017-12-12 15:23:37.081133,opozniony,pogoda,> 3h,5ED51056,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
679,2141122,2017-12-13 10:09:39.203563,opozniony,pogoda,> 3h,6C99B70D,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
680,2141204,2017-12-13 11:19:13.198340,opozniony,pogoda,> 3h,15C62799,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
681,2149988,2018-01-17 12:36:17.345599,opozniony,pogoda,> 3h,A9B0A980,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
682,2055098,2017-02-20 10:43:46.479552,opozniony,pogoda,> 3h,008F7297,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
683,2141163,2017-12-13 10:28:27.533592,opozniony,pogoda,> 3h,07388EA0,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
684,2146358,2018-01-10 08:53:46.799081,opozniony,pogoda,> 3h,6C1794F0,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
685,2150009,2018-01-17 12:38:51.953535,opozniony,pogoda,> 3h,20ABE66A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
686,2053657,2017-02-10 09:31:17.708677,opozniony,strajk,> 3h,7D6720FE,en,bezposredni,,PL,wyplacony,,,500.00,250.00,2,25,25,250
687,2141279,2017-12-13 12:39:23.348305,opozniony,pogoda,> 3h,D8E66F83,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
688,2146581,2018-01-10 12:21:10.344910,opozniony,pogoda,> 3h,56C88B97,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
689,2146762,2018-01-10 13:25:30.817386,opozniony,pogoda,> 3h,58FF6328,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
690,2055152,2017-02-20 12:48:10.789940,opozniony,pogoda,> 3h,335689D0,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
691,2141331,2017-12-13 12:56:50.402992,opozniony,pogoda,> 3h,49F25FE7,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
692,2143794,2017-12-28 08:29:11.364560,opozniony,pogoda,> 3h,7EBDA40D,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
693,2141407,2017-12-13 15:12:25.549878,opozniony,pogoda,> 3h,96BB0024,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
694,2143815,2017-12-28 10:13:21.383842,opozniony,pogoda,> 3h,01226D0F,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
695,2156561,2018-02-02 13:44:41.513181,opozniony,pogoda,> 3h,01013B42,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
696,2143872,2017-12-28 10:33:45.198943,opozniony,pogoda,> 3h,F0FDD856,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
697,2141495,2017-12-13 15:41:35.001619,opozniony,pogoda,> 3h,383D1C7D,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
698,2146848,2018-01-10 15:13:53.984460,opozniony,pogoda,> 3h,F45D3BE3,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
699,2141703,2017-12-14 10:58:54.679799,opozniony,pogoda,> 3h,FD2616C1,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
700,2153540,2018-01-25 08:15:51.110270,opozniony,pogoda,> 3h,44BFFC0F,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
701,2146960,2018-01-10 15:34:17.344868,opozniony,pogoda,> 3h,F5AEA43A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
702,2143940,2017-12-29 09:00:05.903038,opozniony,pogoda,> 3h,CFD77238,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
703,2141927,2017-12-15 15:30:12.468622,opozniony,pogoda,> 3h,83DFBBDC,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
704,2147173,2018-01-11 10:03:08.857919,opozniony,pogoda,> 3h,7F08A895,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
705,2147024,2018-01-11 08:05:22.359649,opozniony,pogoda,> 3h,32185E58,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
706,2055472,2017-02-21 12:34:41.238959,opozniony,pogoda,> 3h,904439E1,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
707,2147140,2018-01-11 09:58:36.614662,opozniony,pogoda,> 3h,C2E2D4FC,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
708,2147285,2018-01-11 10:15:30.704198,opozniony,pogoda,> 3h,1548C6E9,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
709,2142074,2017-12-18 09:07:28.322661,opozniony,pogoda,> 3h,DD2708EE,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
710,2144157,2017-12-29 15:31:30.249657,opozniony,pogoda,> 3h,F98F0D06,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
711,2144068,2017-12-29 11:59:14.447870,opozniony,pogoda,> 3h,E583AF94,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
712,2147331,2018-01-11 10:54:13.496125,opozniony,pogoda,> 3h,5FC7AD30,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
713,2142147,2017-12-18 10:05:51.662609,opozniony,pogoda,> 3h,3E355444,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
714,2150327,2018-01-17 14:48:43.965533,opozniony,pogoda,> 3h,B9BF9D3C,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
715,2142189,2017-12-18 10:25:36.301646,opozniony,pogoda,> 3h,48CD7AA4,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
716,2142318,2017-12-18 11:44:53.707224,opozniony,pogoda,> 3h,9F1CE19F,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
717,2142384,2017-12-18 14:59:11.353997,opozniony,pogoda,> 3h,5E1B4DE1,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
718,2142420,2017-12-18 15:09:47.905120,opozniony,pogoda,> 3h,551BE33D,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
719,2144282,2018-01-02 08:15:05.872496,opozniony,pogoda,> 3h,8FD2DDB0,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
720,2060931,2017-03-16 15:19:46.102258,opozniony,pogoda,> 3h,622DDA1D,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
721,2144360,2018-01-02 08:53:42.940562,opozniony,pogoda,> 3h,59CAFC63,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
722,2144332,2018-01-02 08:50:20.389287,opozniony,pogoda,> 3h,FCEBE0B2,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
723,2147552,2018-01-11 15:56:24.552503,opozniony,pogoda,> 3h,E5446462,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
724,2156644,2018-02-05 11:38:51.397938,opozniony,pogoda,> 3h,9B09AA9E,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
725,2150652,2018-01-18 09:30:05.081527,opozniony,pogoda,> 4h,C80ECDA0,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
726,2150408,2018-01-17 15:07:11.211618,opozniony,pogoda,> 3h,98A6E3E6,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
727,2147607,2018-01-12 08:44:31.081918,opozniony,pogoda,> 3h,A9056424,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
728,2144400,2018-01-02 10:25:22.066313,opozniony,pogoda,> 3h,A5AD5AED,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
729,2144412,2018-01-02 11:55:45.483067,opozniony,pogoda,> 4h,EB7E3434,en,bezposredni,,ZZ,wyplacony,,,250.00,1.00,1,25,25,249
730,2147892,2018-01-12 12:40:40.627344,opozniony,pogoda,> 3h,5D4AB902,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
731,2147767,2018-01-12 11:41:18.066273,opozniony,pogoda,> 3h,49F25FE7,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
732,2144513,2018-01-02 14:05:02.675450,opozniony,pogoda,> 3h,D5274781,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
733,2058084,2017-03-06 14:45:03.714220,opozniony,pogoda,> 3h,2207D524,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
734,2147854,2018-01-12 12:32:57.337459,opozniony,pogoda,> 3h,DEB0505C,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
735,2147815,2018-01-12 12:19:35.405499,opozniony,pogoda,> 3h,49F0906F,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
736,2144557,2018-01-03 09:42:51.408772,opozniony,pogoda,> 3h,2AA538FA,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
737,2150768,2018-01-18 09:53:54.996465,opozniony,pogoda,> 3h,68A240C7,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
738,2147931,2018-01-12 12:49:27.135738,opozniony,pogoda,> 3h,E659E55C,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
739,2150841,2018-01-18 10:35:25.436916,opozniony,pogoda,> 3h,9658CE0A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
740,2148221,2018-01-15 09:52:21.879003,opozniony,pogoda,> 3h,D976EB74,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
741,2145096,2018-01-05 08:08:50.790102,opozniony,pogoda,> 3h,569D224F,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
742,2145082,2018-01-05 08:06:26.016611,opozniony,pogoda,> 3h,353A12BF,en,bezposredni,,ZZ,wyplacony,,,250.00,100.00,1,25,25,150
743,2151091,2018-01-19 08:52:01.164846,opozniony,pogoda,> 3h,C3FE5942,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
744,2151059,2018-01-19 08:46:49.987949,opozniony,pogoda,> 3h,857FB718,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
745,2154243,2018-01-29 08:13:38.863848,opozniony,pogoda,> 3h,CA806077,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
746,2055668,2017-02-22 10:08:17.465143,opozniony,pogoda,> 3h,331C8EE2,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
747,2151161,2018-01-19 09:48:05.610771,opozniony,pogoda,> 3h,E7500161,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
748,2145176,2018-01-05 12:40:45.400910,opozniony,pogoda,> 4h,7E527241,en,bezposredni,,ZZ,wyplacony,,,250.00,100.00,1,25,25,150
749,2145146,2018-01-05 09:56:12.204647,opozniony,pogoda,> 3h,A8FA3638,en,bezposredni,,ZZ,wyplacony,,,250.00,100.00,1,25,25,150
750,2148598,2018-01-15 15:31:34.847031,opozniony,pogoda,> 3h,0A1A2AA0,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
751,2145154,2018-01-05 09:57:59.268994,opozniony,pogoda,> 3h,D7F973BB,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
752,2151202,2018-01-19 10:29:50.702303,opozniony,pogoda,> 3h,7BD72446,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
753,2150600,2018-01-17 16:31:37.058315,anulowany,brak powodu,nie dotarlem na miejsce,F479FC2F,en,posredni,,DE,wyplacony,,,2400.00,1800.00,4,35,15,600
754,2148681,2018-01-16 07:58:54.061489,opozniony,pogoda,> 3h,0A9C5927,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
755,2145292,2018-01-05 14:25:08.321365,opozniony,pogoda,> 3h,B109A791,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
756,2055815,2017-02-22 12:36:41.814617,opozniony,pogoda,> 3h,B665DD9C,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
757,2066178,2017-04-12 09:38:44.218984,opozniony,pogoda,> 3h,82EAEDBF,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
758,2061010,2017-03-17 08:16:59.453979,opozniony,pogoda,> 3h,7452186C,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
759,2055980,2017-02-23 06:19:32.820373,opozniony,pogoda,> 3h,05ED4AF4,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
760,2145456,2018-01-08 13:20:08.291800,opozniony,pogoda,> 3h,DF344EBC,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
761,2055971,2017-02-23 05:59:03.391976,opozniony,pogoda,> 3h,ADA88403,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
762,2058284,2017-03-07 13:49:20.352396,opozniony,pogoda,> 3h,4C15F9B8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
763,2056022,2017-02-23 11:57:20.477043,opozniony,pogoda,> 3h,88BE3BAC,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
764,2154426,2018-01-29 10:04:45.263786,opozniony,pogoda,> 3h,F09A1578,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
765,2149400,2018-01-16 15:53:06.031848,opozniony,pogoda,> 3h,2DC013D1,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
766,2149285,2018-01-16 14:11:08.473404,opozniony,pogoda,> 3h,41B1EDA3,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
767,2056036,2017-02-23 12:23:54.952653,opozniony,pogoda,> 3h,4572A873,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
768,2149305,2018-01-16 14:30:44.480101,opozniony,brak powodu,> 3h,A724736A,en,bezposredni,,PL,wyplacony,,,600.00,300.00,1,25,25,300
769,2151692,2018-01-22 10:49:34.539345,opozniony,pogoda,> 3h,755DC799,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
770,2151649,2018-01-22 10:34:47.699978,opozniony,pogoda,> 3h,AE6B3668,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
771,2151731,2018-01-22 11:37:43.434515,opozniony,pogoda,> 3h,A7389376,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
772,2154608,2018-01-29 10:43:47.970718,opozniony,pogoda,> 3h,8F7FDCD2,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
773,2154573,2018-01-29 10:40:31.710464,opozniony,pogoda,> 3h,B17498B8,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
774,2156947,2018-02-05 15:24:46.343266,opozniony,pogoda,> 3h,4C7C56A7,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
775,2058501,2017-03-08 11:28:50.272764,opozniony,pogoda,> 3h,6DFA7964,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
776,2154780,2018-01-29 14:56:06.750954,opozniony,pogoda,> 3h,B04DDBD7,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
777,2157086,2018-02-06 10:09:15.953936,opozniony,pogoda,> 3h,E8F58A8F,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
778,2154817,2018-01-29 16:41:19.769286,opozniony,pogoda,> 3h,1A4C327D,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
779,2056707,2017-02-27 10:38:39.162559,opozniony,pogoda,> 3h,CA2F8738,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
780,2152141,2018-01-23 08:09:37.245408,opozniony,pogoda,> 3h,E83C22F6,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
781,2061324,2017-03-17 15:06:47.953270,opozniony,pogoda,> 3h,35E3FB96,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
782,2061302,2017-03-17 14:57:54.526303,opozniony,pogoda,> 3h,072E49BA,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
783,2157270,2018-02-06 12:17:20.377911,opozniony,pogoda,> 3h,EC0A2707,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
784,2059070,2017-03-10 08:38:28.131570,opozniony,pogoda,> 3h,3A594600,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
785,2056833,2017-02-28 07:41:41.122184,opozniony,pogoda,> 3h,1C8BD092,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
786,2152202,2018-01-23 08:22:45.779068,opozniony,pogoda,> 3h,7E3C1B9F,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
787,2061369,2017-03-20 07:24:48.330004,opozniony,pogoda,> 3h,0E8E4549,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
788,2056852,2017-02-28 10:01:58.646390,opozniony,pogoda,> 3h,F45D3BE3,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
789,2155288,2018-01-31 08:25:51.644509,opozniony,pogoda,> 3h,CE1F4D86,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
790,2059118,2017-03-10 10:38:02.047185,opozniony,pogoda,> 3h,333C4D4D,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
791,2061397,2017-03-20 08:53:39.138751,opozniony,pogoda,> 3h,20ABE66A,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
792,2057206,2017-03-01 12:05:36.370580,opozniony,pogoda,> 3h,F587F9A6,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
793,2152430,2018-01-23 10:43:33.828150,opozniony,pogoda,> 3h,1FD37D90,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
794,2152555,2018-01-23 12:42:25.541338,opozniony,pogoda,> 3h,B04DDBD7,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
795,2157307,2018-02-06 12:35:12.557252,opozniony,pogoda,> 3h,2EBAC941,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
796,2057281,2017-03-01 14:40:16.229939,opozniony,pogoda,> 3h,04A3498B,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
797,2063292,2017-03-28 14:21:40.980236,opozniony,pogoda,> 3h,79CA9826,en,bezposredni,,PL,wyplacony,,,500.00,250.00,2,25,25,250
798,2061406,2017-03-20 09:33:17.121240,opozniony,pogoda,> 3h,53A38A95,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
799,2059438,2017-03-13 10:03:20.361403,opozniony,pogoda,> 3h,353A12BF,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
800,2059360,2017-03-10 16:12:53.929823,opozniony,pogoda,> 3h,D604F939,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
801,2061418,2017-03-20 11:38:45.402959,opozniony,pogoda,> 3h,2DC013D1,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
802,2059420,2017-03-13 09:18:35.752711,opozniony,pogoda,> 3h,F63CF0C9,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
803,2059456,2017-03-13 10:28:36.742575,opozniony,pogoda,> 3h,50761EA4,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
804,2157349,2018-02-06 12:46:06.276916,opozniony,pogoda,> 3h,2E426427,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
805,2063747,2017-03-30 09:20:17.700591,opozniony,pogoda,> 3h,F922DAFA,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
806,2059523,2017-03-13 12:48:09.056271,opozniony,pogoda,> 3h,4FDE903A,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
807,2066433,2017-04-13 07:23:34.700168,opozniony,pogoda,> 3h,F1B16D35,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
808,2061543,2017-03-21 12:46:31.335884,opozniony,pogoda,> 3h,C00F2841,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
809,2063805,2017-03-30 10:06:39.803793,opozniony,pogoda,> 3h,F99DE801,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
810,2059532,2017-03-13 13:12:10.067604,opozniony,pogoda,> 3h,F2E2C66C,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
811,2061565,2017-03-21 15:09:07.938882,opozniony,pogoda,> 3h,2406F7A2,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
812,2059585,2017-03-13 15:39:36.890387,opozniony,pogoda,> 3h,35E3FB96,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
813,2059900,2017-03-14 10:39:59.185080,opozniony,pogoda,> 3h,08B08CAD,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
814,2085369,2017-06-26 13:14:25.596514,opozniony,pogoda,> 3h,5E1B4DE1,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
815,2081627,2017-06-12 14:37:21.293411,opozniony,pogoda,> 3h,BB6575BB,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
816,2059236,2017-03-10 12:57:21.286883,opozniony,strajk,> 3h,809B7B2B,en,bezposredni,,PL,wyplacony,,,250.00,125.00,1,25,25,125
817,2061788,2017-03-22 11:58:50.146163,opozniony,pogoda,> 3h,BB2A8365,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
818,2061801,2017-03-22 12:27:50.604111,opozniony,pogoda,> 3h,9C376AB9,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
819,2157435,2018-02-07 08:24:39.726862,opozniony,pogoda,> 3h,141F5617,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
820,2155651,2018-01-31 17:41:18.932206,opozniony,pogoda,> 3h,594618F7,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
821,2060492,2017-03-15 13:14:17.431010,opozniony,pogoda,> 3h,BC6F6BAF,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
822,2061962,2017-03-23 10:28:55.911430,opozniony,pogoda,> 3h,9DC94883,en,bezposredni,,PL,wyplacony,,,600.00,350.00,1,25,25,250
823,2061920,2017-03-23 08:14:30.648199,opozniony,pogoda,> 3h,7708C895,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
824,2064117,2017-04-03 06:23:18.902370,opozniony,pogoda,> 3h,7DF23854,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
825,2062104,2017-03-23 13:04:52.023118,opozniony,pogoda,> 3h,D604F939,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
826,2060520,2017-03-15 15:12:04.760345,opozniony,pogoda,> 3h,62B45373,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
827,2064131,2017-04-03 07:38:20.241810,opozniony,pogoda,> 3h,8ABB658C,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
828,2061674,2017-03-22 08:59:43.644950,anulowany,strajk,> 4h,76E88D57,en,bezposredni,,PL,wyplacony,,,1200.00,500.00,2,25,25,700
829,2064145,2017-04-03 08:12:34.757144,opozniony,pogoda,> 3h,6534ED0F,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
830,2064151,2017-04-03 08:23:05.086576,opozniony,pogoda,> 3h,E1FE73E6,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
831,2064226,2017-04-03 12:57:42.522004,anulowany,brak powodu,nie dotarlem na miejsce,5F1DA726,en,bezposredni,,ZZ,wyplacony,,,400.00,250.00,1,25,25,150
832,2062316,2017-03-24 10:10:03.146487,opozniony,pogoda,> 3h,AFB3418D,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
833,2066761,2017-04-14 07:15:08.440888,anulowany,strajk,> 4h,76E88D57,en,bezposredni,,PL,wyplacony,,,1200.00,700.00,2,25,25,500
834,2062513,2017-03-27 06:05:25.124959,opozniony,pogoda,> 3h,7646C648,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
835,2064300,2017-04-04 06:44:45.168171,opozniony,pogoda,> 3h,52C30C50,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
836,2066769,2017-04-14 08:14:05.673284,opozniony,pogoda,> 3h,73AA12F2,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
837,2066772,2017-04-14 08:14:55.469399,opozniony,pogoda,> 3h,73AA12F2,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,0,0,250
838,2062585,2017-03-27 08:51:20.592676,opozniony,pogoda,> 3h,62256EF5,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
839,2064491,2017-04-04 13:25:49.828641,opozniony,pogoda,> 3h,10B3910F,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
840,2062647,2017-03-27 11:09:26.985950,opozniony,pogoda,> 3h,04A3498B,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250
841,2064575,2017-04-05 07:12:30.709442,opozniony,pogoda,> 3h,9EAFA5BD,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
842,2155854,2018-02-01 11:29:13.039083,opozniony,pogoda,> 3h,93DEA385,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125
843,2064700,2017-04-05 09:53:10.082911,opozniony,pogoda,> 3h,2B712265,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250
