#,id,data_utworzenia,typ_wniosku,powod_operatora,opoznienie,nr_referencyjny,jezyk,kanal,partner,kod_kraju,stan_wniosku,typ_podrozy,zrodlo_polecenia,kwota_rekompensaty_oryginalna,kwota_rekompensaty,liczba_pasazerow,oplata_za_usluge_procent,oplata_za_usluge_prawnicza_procent,roznica_rek,rek_per1pas
986,2081823,2017-06-13 09:14:46.518409,opozniony,pogoda,> 3h,DF0227F0,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
987,2156463,2018-02-02 13:03:29.758080,opozniony,pogoda,> 3h,04A3498B,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
988,2158120,2018-02-08 12:09:30.431597,opozniony,pogoda,> 3h,63B8A4E8,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
989,2073545,2017-05-17 13:13:32.768602,anulowany,brak powodu,> 4h,DCC148D4,en,bezposredni,,PL,wyplacony,,,2000.00,1200.00,5,25,25,800,160
990,2158135,2018-02-08 12:11:58.333808,przepelniony,brak powodu,nie dotarlem na miejsce,55BF94D6,en,bezposredni,,ZZ,wyplacony,,,2000.00,1888.00,8,25,25,112,14
991,2075825,2017-05-29 10:02:36.477365,opozniony,pogoda,> 3h,9DD6D1A0,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
992,2073553,2017-05-17 13:18:29.190963,opozniony,pogoda,> 3h,D262C1BA,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
993,2158266,2018-02-08 13:26:49.018848,opozniony,pogoda,> 3h,790B1265,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
994,2158393,2018-02-08 15:41:42.256556,opozniony,pogoda,> 3h,F592F2B0,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
995,2071637,2017-05-09 07:34:54.690857,opozniony,pogoda,> 3h,7E944120,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
996,2073629,2017-05-18 06:42:10.022528,opozniony,pogoda,> 3h,F09A1578,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
997,2078511,2017-06-06 06:55:32.877123,opozniony,brak powodu,> 3h,7F5B5FEF,pl,bezposredni,,PL,wyplacony,,,600.00,400.00,1,25,25,200,200
998,2075856,2017-05-29 12:48:43.623093,anulowany,brak powodu,> 2h,74C6F5DC,en,posredni,,PL,wyplacony,,,300.00,250.00,1,35,0,50,50
999,2071842,2017-05-09 11:41:14.379381,opozniony,pogoda,> 3h,707B76F8,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
1000,2073639,2017-05-18 07:16:21.737603,opozniony,pogoda,> 3h,CB285968,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
1001,2071852,2017-05-09 11:56:06.772801,opozniony,pogoda,> 3h,6BD0AED5,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
1002,2085496,2017-06-27 07:30:12.693485,opozniony,pogoda,> 3h,0864DBC9,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1003,2073652,2017-05-18 08:16:03.623835,opozniony,pogoda,> 3h,A189B5C1,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
1004,2078573,2017-06-06 08:31:19.173405,opozniony,pogoda,> 3h,8A61EE9B,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1005,2078669,2017-06-06 08:53:14.947582,opozniony,brak powodu,> 3h,1F32AA4C,en,bezposredni,,PL,wyplacony,,,500.00,250.00,2,25,25,250,125
1006,2075935,2017-05-30 06:23:29.976328,opozniony,pogoda,> 3h,6B73D3DA,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1007,2078658,2017-06-06 08:52:37.822348,opozniony,pogoda,> 3h,1A16ECEA,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1008,2075946,2017-05-30 07:28:55.995448,opozniony,pogoda,> 3h,9186E648,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1009,2072338,2017-05-11 09:04:44.849182,opozniony,pogoda,> 3h,406E5992,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
1010,2072369,2017-05-11 09:17:07.697046,opozniony,pogoda,> 3h,A34D9AAC,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
1011,2072297,2017-05-11 07:57:54.156066,opozniony,pogoda,> 3h,0BA59AA9,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
1012,2073852,2017-05-19 06:11:05.445628,opozniony,pogoda,> 3h,AAC24AA4,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
1013,2081911,2017-06-13 11:21:03.055566,opozniony,pogoda,> 3h,F39EC69F,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1014,2076038,2017-05-30 09:02:15.443640,opozniony,pogoda,> 3h,C3FE5942,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1015,2073866,2017-05-19 07:46:23.115492,opozniony,pogoda,> 3h,66AA3AC7,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
1016,2073875,2017-05-19 08:14:55.389998,opozniony,pogoda,> 3h,6CEA46D6,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
1017,2072566,2017-05-11 14:11:37.208194,opozniony,pogoda,> 3h,86A12153,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
1018,2076075,2017-05-30 12:47:40.731714,opozniony,pogoda,> 3h,7DC54856,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1019,2081946,2017-06-13 12:43:24.267510,opozniony,pogoda,> 3h,2B93E07B,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1020,2078813,2017-06-06 10:03:33.765936,opozniony,pogoda,> 3h,89974184,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1021,2074074,2017-05-22 06:18:38.892185,opozniony,pogoda,> 3h,1F43F25B,en,bezposredni,,ZZ,wyplacony,,,500.00,250.00,2,25,25,250,125
1022,2076164,2017-05-31 07:38:28.854028,opozniony,pogoda,> 3h,B81774FA,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1023,2074187,2017-05-22 07:55:05.556298,opozniony,pogoda,> 3h,159B226F,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1024,2079009,2017-06-06 12:04:37.108756,opozniony,pogoda,> 3h,FD2616C1,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1025,2076179,2017-05-31 08:55:51.277274,opozniony,pogoda,> 3h,874E9A25,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1026,2074265,2017-05-22 10:54:34.088162,opozniony,pogoda,> 3h,CB80D67E,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1027,2079042,2017-06-06 12:11:42.400069,opozniony,pogoda,> 3h,7452186C,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1028,2076200,2017-05-31 09:29:11.545152,opozniony,pogoda,> 3h,90CEDF82,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1029,2079249,2017-06-07 06:51:21.576217,opozniony,pogoda,> 3h,E2379E1F,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1030,2079217,2017-06-07 06:44:50.946950,opozniony,pogoda,> 3h,C6E60BDC,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1031,2076212,2017-05-31 10:16:39.671521,opozniony,pogoda,> 3h,6BD0AED5,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1032,2076292,2017-05-31 14:12:52.040743,opozniony,pogoda,> 3h,4BC98F88,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1033,2074292,2017-05-22 12:00:14.379062,opozniony,pogoda,> 3h,F538147C,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1034,2076220,2017-05-31 11:15:38.964310,anulowany,brak powodu,> 4h,3E639889,en,bezposredni,,PL,wyplacony,,,400.00,300.00,2,25,25,100,50
1035,2082186,2017-06-14 07:33:07.188240,opozniony,pogoda,> 3h,8CE90B9A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1036,2079286,2017-06-07 07:16:15.846504,opozniony,pogoda,> 3h,5B6DCD94,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1037,2082300,2017-06-14 08:40:57.667921,opozniony,pogoda,> 3h,7DA77510,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1038,2074306,2017-05-22 12:28:49.579055,opozniony,pogoda,> 3h,45E702B4,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1039,2082203,2017-06-14 08:08:05.826849,opozniony,pogoda,> 3h,2207D524,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1040,2071353,2017-05-08 13:24:35.977387,opozniony,strajk,> 3h,14E1B600,en,bezposredni,,PL,wyplacony,,,600.00,300.00,1,25,25,300,300
1041,2074500,2017-05-23 09:06:25.931721,opozniony,pogoda,> 3h,2F33B72B,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1042,2079352,2017-06-07 08:16:36.839886,opozniony,pogoda,> 3h,F477AB08,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1043,2074639,2017-05-23 11:25:08.011437,opozniony,pogoda,> 3h,F0FDD856,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1044,2076517,2017-06-01 10:13:02.971846,opozniony,pogoda,> 3h,7197FBEA,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1045,2076538,2017-06-01 10:38:11.709756,opozniony,pogoda,> 3h,51D19A16,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1046,2074692,2017-05-23 12:27:48.101225,opozniony,pogoda,> 3h,E6A71F05,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1047,2076509,2017-06-01 09:47:08.737991,opozniony,pogoda,> 3h,CA036355,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1048,2076548,2017-06-01 10:47:32.220325,opozniony,pogoda,> 3h,C6AA48BD,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1049,2076583,2017-06-01 10:57:30.963709,opozniony,pogoda,> 3h,F39EC69F,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1050,2076528,2017-06-01 10:25:12.016480,opozniony,pogoda,> 3h,06E8CE73,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1051,2076563,2017-06-01 10:53:00.653713,opozniony,pogoda,> 3h,49F25FE7,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1052,2085704,2017-06-27 12:43:16.366810,opozniony,pogoda,> 3h,B9BF9D3C,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1053,2074727,2017-05-23 12:47:45.347644,opozniony,pogoda,> 3h,911670FD,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1054,2082313,2017-06-14 08:56:38.636009,opozniony,pogoda,> 3h,8BBA82F0,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1055,2076593,2017-06-01 11:01:54.717371,opozniony,pogoda,> 3h,C819D2DA,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1056,2076614,2017-06-01 11:07:36.246013,opozniony,pogoda,> 3h,C0DF4128,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1057,2079762,2017-06-08 08:22:51.022281,opozniony,pogoda,> 3h,66A2A95A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1058,2074794,2017-05-23 13:37:46.247070,opozniony,pogoda,> 3h,3160177F,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1059,2076820,2017-06-01 13:03:33.078412,opozniony,pogoda,> 3h,DF344EBC,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1060,2074832,2017-05-24 08:40:49.072895,opozniony,pogoda,> 3h,4DFA0735,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1061,2092473,2017-07-19 07:54:06.510044,opozniony,pogoda,> 3h,2A21021A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1062,2082327,2017-06-14 09:28:01.188340,opozniony,pogoda,> 3h,19167469,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1063,2074848,2017-05-24 10:34:37.743580,opozniony,pogoda,> 3h,63B2946B,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1064,2082343,2017-06-14 10:08:43.468562,opozniony,pogoda,> 3h,B843CC46,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1065,2074857,2017-05-24 11:51:10.808385,opozniony,pogoda,> 3h,73804303,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1066,2074983,2017-05-25 06:20:16.925526,opozniony,pogoda,> 3h,441A3654,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1067,2075106,2017-05-25 10:56:27.315668,opozniony,pogoda,> 3h,D5274781,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1068,2077581,2017-06-02 12:51:20.710252,opozniony,pogoda,> 3h,B2A3FD6B,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1069,2077518,2017-06-02 11:30:04.121973,opozniony,pogoda,> 3h,B7726669,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1070,2077605,2017-06-02 13:43:05.465441,opozniony,pogoda,> 3h,C12F5875,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1071,2077590,2017-06-02 13:00:45.001533,opozniony,pogoda,> 3h,645FEA48,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1072,2080136,2017-06-08 13:00:47.597078,opozniony,pogoda,> 3h,F966C4B9,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1073,2085812,2017-06-28 08:06:25.695211,opozniony,pogoda,> 3h,77654AFC,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1074,2080281,2017-06-08 13:50:06.757806,opozniony,pogoda,> 3h,664D6E51,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1075,2080148,2017-06-08 13:09:42.860850,opozniony,pogoda,> 3h,622DDA1D,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1076,2080602,2017-06-09 05:20:18.137281,opozniony,pogoda,> 3h,EA9EB2F9,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1077,2080704,2017-06-09 07:06:11.404952,opozniony,pogoda,> 3h,2DC013D1,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1078,2080833,2017-06-09 10:07:13.593726,opozniony,pogoda,> 3h,09E82350,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1079,2082728,2017-06-16 08:23:32.933402,opozniony,pogoda,> 3h,A4253C41,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1080,2080901,2017-06-09 10:55:19.250068,opozniony,pogoda,> 3h,FDCD219B,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1081,2080871,2017-06-09 10:44:44.311434,opozniony,pogoda,> 3h,35FF8FB2,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1082,2082764,2017-06-16 09:08:48.317475,opozniony,pogoda,> 3h,CCBFE57A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1083,2082894,2017-06-16 10:48:41.220422,opozniony,pogoda,> 3h,FDCD219B,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1084,2080955,2017-06-09 11:18:20.701829,opozniony,pogoda,> 3h,E409DC98,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1085,2089395,2017-07-10 09:48:49.446476,opozniony,pogoda,> 3h,406E5992,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1086,2081178,2017-06-12 07:48:55.211203,opozniony,pogoda,> 3h,6C4DAFC9,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1087,2083188,2017-06-19 09:01:04.948679,opozniony,pogoda,> 3h,F3531D3D,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1088,2081447,2017-06-12 13:03:38.316525,opozniony,pogoda,> 3h,B06A214A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1089,2092587,2017-07-19 09:53:20.729137,opozniony,pogoda,> 3h,6BFED684,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1090,2081517,2017-06-12 13:55:15.674826,opozniony,pogoda,> 3h,7E5CC3D7,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1091,2089653,2017-07-10 12:15:52.876510,opozniony,pogoda,> 3h,AE6B3668,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1092,2083264,2017-06-19 11:13:35.252143,opozniony,pogoda,> 3h,35FF8FB2,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1093,2092608,2017-07-19 10:54:32.541336,opozniony,pogoda,> 3h,68AE2AA6,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1094,2086595,2017-07-03 14:26:52.415270,opozniony,pogoda,> 3h,E81C7E79,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1095,2083427,2017-06-19 13:49:55.598673,opozniony,pogoda,> 3h,78A27F0D,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1096,2048051,2017-01-07 23:07:50.046773,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
1097,2086547,2017-07-03 14:12:44.076642,opozniony,pogoda,> 3h,BB2A8365,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1098,2083547,2017-06-20 09:40:07.299166,opozniony,pogoda,> 3h,2A21021A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1099,2086718,2017-07-04 08:27:14.840968,opozniony,pogoda,> 3h,25C50AD4,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1100,2086733,2017-07-04 08:30:31.786456,opozniony,pogoda,> 3h,6E1F1E8C,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1101,2084249,2017-06-22 06:13:36.276049,opozniony,pogoda,> 3h,2AA73F86,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1102,2086807,2017-07-04 08:55:51.332823,opozniony,pogoda,> 3h,C2170CD9,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1103,2084291,2017-06-22 07:44:13.926301,opozniony,pogoda,> 3h,51771050,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1104,2083854,2017-06-21 08:48:38.716816,opozniony,pogoda,> 3h,8F469550,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1105,2086837,2017-07-04 09:49:32.322879,opozniony,pogoda,> 3h,37C67C05,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1106,2083876,2017-06-21 09:19:43.993927,opozniony,pogoda,> 3h,6E1F1E8C,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1107,2084500,2017-06-22 12:27:36.324863,opozniony,brak powodu,> 3h,12D13E7B,en,bezposredni,,PL,wyplacony,,,750.00,260.00,3,25,25,490,163.3333333333333333
1108,2084502,2017-06-22 12:40:15.272428,opozniony,brak powodu,> 3h,83BE264E,en,bezposredni,,PL,wyplacony,,,500.00,250.00,2,25,25,250,125
1109,2084499,2017-06-22 12:07:06.853685,opozniony,brak powodu,> 3h,83BE264E,en,bezposredni,,PL,wyplacony,,,500.00,250.00,2,25,25,250,125
1110,2092697,2017-07-19 11:42:41.685719,opozniony,pogoda,> 3h,0864DBC9,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1111,2086896,2017-07-04 11:28:45.760150,opozniony,pogoda,> 3h,F26D045D,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1112,2084724,2017-06-23 09:17:45.784606,opozniony,pogoda,> 3h,CCBFE57A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1113,2089971,2017-07-11 07:43:37.889268,opozniony,pogoda,> 3h,2A5B3B2F,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1114,2044597,2016-12-12 14:31:28.681478,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,250.00,125.00,1,25,25,125,125
1115,2084878,2017-06-23 13:54:41.982737,opozniony,pogoda,> 3h,4C35DE94,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1116,2087080,2017-07-05 08:46:28.035729,opozniony,pogoda,> 3h,7F7A44AD,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1117,2087132,2017-07-05 10:09:00.810046,opozniony,pogoda,> 3h,4903D1C9,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1118,2085108,2017-06-26 06:03:02.574135,opozniony,pogoda,> 3h,AF575F26,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1119,2096363,2017-07-28 10:16:40.293934,opozniony,pogoda,> 3h,634E6F0D,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1120,2044734,2016-12-13 14:22:59.848749,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
1121,2087192,2017-07-05 10:26:15.752595,opozniony,pogoda,> 3h,E1FE73E6,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1122,2092837,2017-07-19 12:41:48.955151,opozniony,pogoda,> 3h,AA3AAC73,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1123,2087419,2017-07-05 12:47:01.943996,opozniony,pogoda,> 3h,08B08CAD,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1124,2092865,2017-07-19 13:35:55.125382,opozniony,pogoda,> 3h,AEB0063C,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1125,2096470,2017-07-28 12:02:29.854169,opozniony,pogoda,> 3h,C1763875,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1126,2049930,2017-01-19 08:51:18.238608,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
1127,2087698,2017-07-06 08:23:22.215374,opozniony,pogoda,> 3h,EA9EB2F9,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1128,2087688,2017-07-06 08:04:17.904755,opozniony,pogoda,> 3h,84CA347E,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1129,2087855,2017-07-06 10:13:47.631077,opozniony,pogoda,> 3h,6BABB92D,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1130,2090647,2017-07-12 12:45:51.382408,opozniony,pogoda,> 3h,0438A1A4,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1131,2092996,2017-07-20 08:48:06.989310,opozniony,pogoda,> 3h,F6A8DBC1,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1132,2096540,2017-07-28 12:12:52.164659,opozniony,pogoda,> 3h,333C4D4D,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1133,2092600,2017-07-19 10:53:11.712784,opozniony,pogoda,> 3h,892D6220,en,bezposredni,,ZZ,wyplacony,,,250.00,200.00,1,25,25,50,50
1134,2090663,2017-07-12 12:56:57.379529,opozniony,pogoda,> 3h,86A12153,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1135,2096593,2017-07-28 12:24:11.849619,opozniony,pogoda,> 3h,0066BC6D,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1136,2090703,2017-07-12 13:23:28.669042,opozniony,pogoda,> 3h,EA3A7837,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1137,2088256,2017-07-06 13:47:00.238588,opozniony,pogoda,> 3h,C5A1B31A,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1138,2096616,2017-07-28 12:30:28.220316,opozniony,pogoda,> 3h,4A2E1F26,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1139,2088294,2017-07-06 14:01:38.299236,opozniony,pogoda,> 3h,114474DA,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1140,2090802,2017-07-13 06:58:06.318361,opozniony,pogoda,> 3h,9F1CE19F,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1141,2093122,2017-07-20 10:29:47.960853,opozniony,pogoda,> 3h,7EE14A10,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1142,2048232,2017-01-09 13:23:08.392265,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,PL,wyplacony,,,500.00,250.00,2,25,25,250,125
1143,2055030,2017-02-20 08:27:29.881417,opozniony,brak powodu,> 3h,B4EFDF34,pl,bezposredni,,PL,wyplacony,,,500.00,100.00,2,25,25,400,200
1144,2090852,2017-07-13 09:43:40.139249,opozniony,pogoda,> 3h,C2E2D4FC,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1145,2059791,2017-03-14 08:53:05.419309,opozniony,brak powodu,> 3h,C5E4D3D2,en,bezposredni,,PL,wyplacony,,,375.00,50.00,3,0,0,325,108.3333333333333333
1146,2048028,2017-01-05 23:07:24.331880,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
1147,2093165,2017-07-20 10:38:36.666284,opozniony,pogoda,> 3h,930F4905,en,bezposredni,,ZZ,wyplacony,,,250.00,125.00,1,25,25,125,125
1148,2048315,2017-01-10 08:38:03.226291,opozniony,pogoda,> 3h,DBB121C8,en,bezposredni,,IE,wyplacony,,,500.00,250.00,2,25,25,250,125
